country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
Peru,PER,2023-01-01,4.89,259.714,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-02-01,4.53,218.543,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-03-01,5.11,277.886,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-04-01,4.83,236.025,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-05-01,4.89,294.479,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-06-01,4.78,380.753,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-07-01,4.81,395.01,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-08-01,4.9,400.0,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-09-01,4.82,402.49,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-10-01,4.96,350.806,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-11-01,4.82,311.203,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2023-12-01,5.04,210.317,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-01-01,5.09,202.358,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-02-01,4.9,220.408,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-03-01,5.07,213.018,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-04-01,4.95,185.859,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-05-01,4.98,248.996,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-06-01,4.78,326.36,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-07-01,4.98,343.373,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-08-01,5.05,338.614,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-09-01,4.91,342.159,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-10-01,5.1,341.176,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-11-01,5.04,291.667,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2024-12-01,5.19,190.751,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-01-01,5.17,181.818,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-02-01,4.86,218.107,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-03-01,5.34,228.464,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-04-01,5.09,182.711,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-05-01,5.07,207.101,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-06-01,4.92,258.13,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-07-01,5.05,316.832,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-08-01,5.06,318.182,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-09-01,5.02,318.725,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-10-01,5.26,233.84,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-11-01,5.06,239.13,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2025-12-01,5.29,283.554,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2026-01-01,5.37,,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2026-02-01,5.0,,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2026-03-01,5.45,,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Peru,PER,2026-04-01,5.31,,South America,Latin America and Caribbean,0.0,0.0,0.0,0.0,50.0,7.0,,,2024,2040,2040
Poland,POL,2015-01-01,12.26,908.14,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-02-01,12.14,934.747,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-03-01,13.06,915.569,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-04-01,11.85,901.288,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-05-01,11.8,943.33,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-06-01,11.46,965.272,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-07-01,12.11,949.055,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-08-01,11.98,959.63,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-09-01,11.88,945.319,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-10-01,12.89,941.77,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-11-01,12.76,901.013,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2015-12-01,12.98,864.356,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-01-01,13.53,903.65,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-02-01,12.39,867.647,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-03-01,12.84,921.537,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-04-01,11.88,907.296,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-05-01,11.67,919.753,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-06-01,11.81,940.455,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-07-01,12.02,941.476,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-08-01,12.05,932.594,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-09-01,12.01,939.728,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-10-01,12.86,896.104,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-11-01,13.07,891.111,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2016-12-01,13.61,871.942,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-01-01,14.11,919.918,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-02-01,12.67,896.685,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-03-01,13.11,886.558,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-04-01,12.05,867.003,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-05-01,12.13,908.249,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-06-01,11.81,894.057,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-07-01,12.24,937.656,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-08-01,12.43,924.481,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-09-01,12.39,893.476,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-10-01,13.3,839.907,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-11-01,13.47,871.601,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2017-12-01,13.79,838.399,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-01-01,14.2,846.834,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-02-01,13.1,922.591,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-03-01,14.13,889.052,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-04-01,12.15,852.89,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-05-01,12.26,898.601,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-06-01,12.35,910.959,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-07-01,12.68,922.586,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-08-01,12.79,912.87,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-09-01,12.54,898.263,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-10-01,13.39,871.517,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-11-01,13.42,900.846,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2018-12-01,13.82,869.091,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-01-01,14.57,858.635,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-02-01,12.76,836.483,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-03-01,13.6,808.208,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-04-01,12.38,839.41,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-05-01,12.6,871.795,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-06-01,12.37,891.916,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-07-01,12.61,878.762,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-08-01,12.49,901.372,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-09-01,12.36,863.398,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-10-01,13.47,862.013,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-11-01,13.18,843.105,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2019-12-01,13.5,813.733,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-01-01,13.97,812.641,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-02-01,13.13,774.98,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-03-01,13.26,808.423,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-04-01,11.28,802.144,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-05-01,11.55,818.798,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-06-01,11.63,858.824,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-07-01,12.29,848.816,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-08-01,12.4,874.101,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-09-01,12.43,848.511,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-10-01,13.65,827.697,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-11-01,13.48,824.045,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2020-12-01,14.15,799.553,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-01-01,14.37,849.682,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-02-01,13.46,842.271,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-03-01,14.2,828.113,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-04-01,12.78,813.655,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-05-01,12.63,788.651,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-06-01,12.61,841.296,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-07-01,13.3,855.958,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-08-01,12.87,839.478,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-09-01,12.81,849.486,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-10-01,13.59,799.571,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-11-01,13.85,827.178,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2021-12-01,15.0,835.938,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-01-01,14.67,777.404,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-02-01,13.22,736.684,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-03-01,14.3,832.994,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-04-01,13.25,773.196,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-05-01,12.78,764.706,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-06-01,12.61,787.42,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-07-01,12.92,774.548,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-08-01,12.99,836.053,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-09-01,12.53,824.096,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-10-01,13.22,783.105,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-11-01,13.61,848.529,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2022-12-01,14.41,821.256,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-01-01,14.11,752.143,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-02-01,13.05,735.981,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-03-01,13.93,699.115,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-04-01,12.34,709.351,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-05-01,12.15,680.508,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-06-01,11.76,702.186,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-07-01,12.28,683.435,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-08-01,12.42,713.924,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-09-01,12.25,735.913,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-10-01,13.23,700.225,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-11-01,13.71,741.532,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2023-12-01,14.26,702.01,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-01-01,14.96,689.254,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-02-01,13.22,675.314,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-03-01,13.55,686.215,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-04-01,12.61,647.534,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-05-01,12.43,636.964,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-06-01,12.85,660.786,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-07-01,13.02,644.778,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-08-01,12.71,641.126,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-09-01,12.39,607.284,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-10-01,13.67,661.898,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-11-01,13.9,702.203,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2024-12-01,14.17,707.002,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-01-01,14.81,681.095,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-02-01,13.75,746.763,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-03-01,13.67,648.375,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-04-01,12.39,597.922,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-05-01,12.63,581.566,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-06-01,11.98,535.893,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-07-01,12.71,623.188,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-08-01,12.14,598.802,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-09-01,12.71,608.766,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-10-01,14.3,617.564,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-11-01,14.07,711.877,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2025-12-01,14.54,707.983,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2026-01-01,15.94,,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2026-02-01,14.31,,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2026-03-01,13.79,,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Poland,POL,2026-04-01,13.02,,Europe,Europe,1.0,0.0,0.0,1.0,26.0,8.0,13.0,5.0,2024,2030,2035
Portugal,PRT,2015-01-01,4.68,399.516,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-02-01,4.18,298.405,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-03-01,4.03,347.826,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-04-01,3.71,417.391,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-05-01,3.93,398.95,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-06-01,3.92,522.727,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-07-01,4.28,501.285,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-08-01,3.92,515.581,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-09-01,3.86,508.287,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-10-01,3.96,432.558,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-11-01,3.96,453.581,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2015-12-01,4.21,437.824,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-01-01,4.16,275.248,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-02-01,3.89,219.959,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-03-01,4.19,273.128,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-04-01,3.65,179.545,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-05-01,3.67,232.558,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-06-01,3.72,434.466,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
Portugal,PRT,2016-07-01,4.16,484.778,Europe,Europe,1.0,0.0,0.0,1.0,53.0,18.0,25.0,12.0,2024,2030,2035
